# X(Mpch)    Y(Mpch)    Z(Mpch)    Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  51.2294    209.6296   146.1907   550.46      -415.42     132.87      294.97       168.6         0.011483    5469760.0   5472044.0     
  150.1873   210.1274   147.2876   94.63       146.11      365.81      409.58       364.0         0.012983    5634160.0   5527767.0     
  170.128    203.1543   101.036    55.49       112.22      41.05       186.99       506.0         0.081137    5547105.0   5538883.0     
  151.8604   218.2623   109.2544   386.64      169.47      208.19      136.94       299.1         0.1342      5556516.0   5550044.0     
  157.1121   237.7809   125.8476   320.29      882.47      195.6       224.99       266.3         0.020563    5589984.0   5584154.0     
  150.8298   210.0854   143.5011   -257.39     107.53      274.88      467.7        342.6         0.01434     5600932.0   5615801.0     
  216.3778   242.6792   126.4056   -149.21     -66.36      940.15      233.95       236.0         0.024595    5668699.0   5663003.0     
  228.6205   234.2607   129.6787   1382.72     -499.87     -6.4        116.58       447.9         0.014018    5671547.0   5677530.0     
  218.1768   249.6819   141.0903   199.71      49.56       -237.01     240.34       629.1         0.0091743   5700088.0   5700427.0     
  6.6912     40.3469    150.5226   305.56      169.33      86.53       302.07       134.2         0.0042651   5710380.0   5711366.0     
  15.4418    34.2928    152.5705   457.77      -1691.91    -326.67     241.85       530.1         0.0036311   5718441.0   5716951.0     
  11.3767    38.587     156.3063   336.15      -822.1      -1163.37    221.0        670.4         0.0095532   5733329.0   5728519.0     
  11.9442    1.4244     179.9928   52.8        868.47      -453.28     109.77       449.2         0.0090941   5767534.0   5753853.0     
  42.1808    44.9101    189.568    -405.5      724.36      -240.44     284.71       202.8         0.044106    5765570.0   5769704.0     
  132.8137   39.9527    170.2177   126.37      -289.83     206.44      213.94       471.9         0.005034    5864815.0   5877542.0     
  140.6795   16.5316    170.4741   218.98      634.53      757.22      276.37       618.6         0.0073539   5873825.0   5883119.0     
  143.7712   28.7087    177.563    472.35      -386.88     1986.85     235.23       488.8         0.02483     5874695.0   5896514.0     
  136.3645   46.8337    179.2721   1126.93     -475.31     318.78      172.96       304.4         0.015755    5919243.0   5902968.0     
  147.6494   24.9244    181.669    -368.15     169.93      -302.99     189.64       462.5         0.1632      5917659.0   5906786.0     
  128.5434   18.8513    194.235    1080.5      853.04      -121.95     156.66       595.1         0.03454     5930556.0   5916209.0     
  113.8538   13.6267    198.4552   -843.65     -54.64      158.72      268.33       228.9         0.015583    5917564.0   5921871.0     
  245.8383   47.1312    150.3238   1220.34     -311.54     778.81      140.16       550.5         0.011933    5996300.0   5996372.0     
  240.3418   27.3834    181.7346   484.32      -990.08     450.22      252.85       249.9         0.023974    6055454.0   6043653.0     
  223.266    23.3133    184.4435   -381.49     -298.33     53.33       241.37       200.0         0.025848    6045877.0   6051726.0     
  237.5748   44.5215    183.2204   371.38      226.13      401.79      86.888       446.0         0.06098     6053170.0   6063614.0     
  5.6841     68.3149    167.6126   -759.86     -519.15     -98.67      268.19       260.6         0.024861    6114241.0   6115759.0     
  56.9495    52.1006    154.2635   -1168.83    -462.2      -1214.98    100.62       502.6         0.0091845   6182062.0   6168748.0     
  126.3274   61.9028    158.5787   -315.19     -456.51     -57.46      279.44       279.9         0.0091666   6256164.0   6242154.0     
  104.175    73.9195    175.8401   -10.2       -56.96      -459.86     100.13       382.0         0.017716    6275999.0   6273802.0     
  138.7544   56.1738    179.9653   -171.92     -433.18     -26.24      391.6        616.9         0.027553    6285873.0   6275138.0     
  137.9642   62.7445    177.1422   644.16      -985.41     271.46      102.52       436.4         0.01972     6268061.0   6277092.0     
  109.1514   78.9468    179.7168   553.81      -944.7      -1052.41    144.49       285.3         0.023901    6287850.0   6281142.0     
  145.0507   77.6659    190.8499   455.47      429.94      -167.3      242.07       219.3         0.015823    6306260.0   6301184.0     
  140.6244   50.2047    181.5483   -248.52     1239.99     -514.01     221.42       339.0         0.013405    6296186.0   6306439.0     
  172.3216   91.9633    158.8509   474.78      -601.07     -365.7      191.61       188.2         0.01124     6328035.0   6334229.0     
  185.5682   89.7454    179.8106   -233.08     472.5       648.78      101.33       453.9         0.0076965   6358387.0   6363592.0     
  156.9423   86.4313    199.0932   -138.38     310.24      345.07      67.323       295.8         0.1018      6393170.0   6392112.0     
